Excess_risk,Mean_error,Mean_risk,Min_risk,Std_error,Std_risk
0.0021389200314037016,0.5953333333333333,0.6795359061318647,0.6795359061318647,0.19757670802894645,0.0012945536977048968
0.005362509357083378,0.6280833333333334,0.6625739544346558,0.6625739544346558,0.2146360129511251,0.0027507266731005026
