Excess_risk,Mean_error,Mean_risk,Min_risk,Std_error,Std_risk
0.009182879701377544,0.5824166666666666,0.6744081634573404,0.6744081634573404,0.12040640094649822,0.0046591615397827985
0.014697142362724458,0.6408333333333334,0.651388617133037,0.651388617133037,0.1454537918225426,0.008350395275296596
